seed,condition,condition_label,input_scale,checkpoint_epoch,batch_index,method,method_label,sigma,mean_estimate_cosine,avg_sample_cosine,sample_variance,batch_variance
0,base,"[-1, 1]",1.0,240,2,np_fixed,Vanilla NP,0.3,0.8398457169532776,0.08220249756316965,0.007385243196040392,3.418554842937738e-05
0,base,"[-1, 1]",1.0,240,2,wp,WP,0.225,0.4342650771141052,0.0273402704186689,0.05923210456967354,0.00025197878130711615
0,base,"[-1, 1]",1.0,240,3,np,IS-NP,0.15,0.5361586809158325,0.035977470694009146,0.006015988532453775,1.9961331418016925e-05
0,base,"[-1, 1]",1.0,240,3,np_fan_in,Fan-in NP,0.1,0.4301365911960602,0.031062409402269016,0.0071084401570260525,3.1346229661721736e-05
0,base,"[-1, 1]",1.0,240,3,np_fixed,Vanilla NP,0.3,0.47872450947761536,0.03247233812702082,0.007115109823644161,2.654172931215726e-05
0,base,"[-1, 1]",1.0,240,3,wp,WP,0.225,0.15075314044952393,0.010150844062142521,0.057580284774303436,0.0003050758969038725
0,base,"[-1, 1]",1.0,240,4,np,IS-NP,0.15,0.956952691078186,0.2094833163568789,0.005300879944115877,2.6627036277204752e-05
0,base,"[-1, 1]",1.0,240,4,np_fan_in,Fan-in NP,0.1,0.9440827965736389,0.1763988152226375,0.006420339457690716,3.3349297154927626e-05
0,base,"[-1, 1]",1.0,240,4,np_fixed,Vanilla NP,0.3,0.9632843136787415,0.1772024221815324,0.00630535650998354,2.2110996724222787e-05
0,base,"[-1, 1]",1.0,240,4,wp,WP,0.225,0.5809907913208008,0.04626079223501923,0.05320648476481438,0.0002935388183686882
0,base,"[-1, 1]",1.0,240,5,np,IS-NP,0.15,0.5592919588088989,0.05519941593411204,0.005927002523094416,3.895928603014909e-05
0,base,"[-1, 1]",1.0,240,5,np_fan_in,Fan-in NP,0.1,0.03315219655632973,0.001992122859034377,0.006621386855840683,4.702223668573424e-05
0,base,"[-1, 1]",1.0,240,5,np_fixed,Vanilla NP,0.3,0.37778499722480774,0.029307145799854575,0.006857957690954208,3.259841469116509e-05
0,base,"[-1, 1]",1.0,240,5,wp,WP,0.225,0.22609587013721466,0.014350396701775025,0.057462964206933975,0.00022318614355754107
0,base,"[-1, 1]",1.0,240,6,np,IS-NP,0.15,0.9243123531341553,0.1377336236978105,0.0054623340256512165,2.585785841802135e-05
0,base,"[-1, 1]",1.0,240,6,np_fan_in,Fan-in NP,0.1,0.8568059206008911,0.08252894342197882,0.006110858172178268,5.2247483836254105e-05
0,base,"[-1, 1]",1.0,240,6,np_fixed,Vanilla NP,0.3,0.9157655835151672,0.12322243626270696,0.00650074752047658,2.857232539099641e-05
0,base,"[-1, 1]",1.0,240,6,wp,WP,0.225,0.5197875499725342,0.039537098656971165,0.05406417325139046,0.00027385781868360937
0,base,"[-1, 1]",1.0,240,7,np,IS-NP,0.15,0.964640200138092,0.2615650477936166,0.00429450673982501,3.377377288416028e-05
0,base,"[-1, 1]",1.0,240,7,np_fan_in,Fan-in NP,0.1,0.9374732971191406,0.22209253131198542,0.005557762458920479,5.912764390814118e-05
0,base,"[-1, 1]",1.0,240,7,np_fixed,Vanilla NP,0.3,0.9692978858947754,0.2638260588177218,0.00511787598952651,2.8905744329676963e-05
0,base,"[-1, 1]",1.0,240,7,wp,WP,0.225,0.7786180973052979,0.08631362524999228,0.047297097742557526,0.0002563699963502586
0,scaled,"[-5, 5]",5.0,1,0,np,IS-NP,0.15,0.3446671962738037,0.027138622047035217,0.009489587508141994,6.192853470565751e-05
0,scaled,"[-5, 5]",5.0,1,0,np_fan_in,Fan-in NP,0.1,0.2449701726436615,0.01640392845547467,0.09889234602451324,0.00032082878169603646
0,scaled,"[-5, 5]",5.0,1,0,np_fixed,Vanilla NP,0.3,0.2082246094942093,0.014919324112997855,0.1002345159649849,0.0004011121054645628
0,scaled,"[-5, 5]",5.0,1,0,wp,WP,0.225,0.15803325176239014,0.0118028206097127,0.07049113512039185,0.0003623969678301364
0,scaled,"[-5, 5]",5.0,1,1,np,IS-NP,0.15,0.6926628351211548,0.05989777965975615,0.009128870442509651,3.3995940611930564e-05
0,scaled,"[-5, 5]",5.0,1,1,np_fan_in,Fan-in NP,0.1,0.11975514143705368,0.013606340856252548,0.10379504412412643,0.0004665874585043639
0,scaled,"[-5, 5]",5.0,1,1,np_fixed,Vanilla NP,0.3,0.3201374411582947,0.022899548954834852,0.10463541746139526,0.0003764739085454494
0,scaled,"[-5, 5]",5.0,1,1,wp,WP,0.225,0.28198155760765076,0.01788782360793751,0.07383661717176437,0.0003338923561386764
0,scaled,"[-5, 5]",5.0,1,2,np,IS-NP,0.15,0.7758135199546814,0.05809565098728247,0.01164348516613245,4.325400368543342e-05
0,scaled,"[-5, 5]",5.0,1,2,np_fan_in,Fan-in NP,0.1,0.3478129506111145,0.025570721439726184,0.11761090904474258,0.0004672399372793734
0,scaled,"[-5, 5]",5.0,1,2,np_fixed,Vanilla NP,0.3,0.4182530343532562,0.03378593142479076,0.11991088837385178,0.0005321574863046408
0,scaled,"[-5, 5]",5.0,1,2,wp,WP,0.225,0.37493962049484253,0.025361148759717858,0.08144692331552505,0.0003468008653726429
0,scaled,"[-5, 5]",5.0,1,3,np,IS-NP,0.15,0.7370327115058899,0.07038169589583655,0.010435042902827263,5.105599120724946e-05
0,scaled,"[-5, 5]",5.0,1,3,np_fan_in,Fan-in NP,0.1,0.45916876196861267,0.03228513151443622,0.09665075689554214,0.0004546374548226595
0,scaled,"[-5, 5]",5.0,1,3,np_fixed,Vanilla NP,0.3,0.4139094948768616,0.031358788305806226,0.09354294091463089,0.00046015335828997195
0,scaled,"[-5, 5]",5.0,1,3,wp,WP,0.225,0.3325512111186981,0.022008504066373766,0.07949473708868027,0.0003811449569184333
0,scaled,"[-5, 5]",5.0,1,4,np,IS-NP,0.15,0.8784026503562927,0.12512041803444543,0.008515609428286552,4.5904354919912294e-05
0,scaled,"[-5, 5]",5.0,1,4,np_fan_in,Fan-in NP,0.1,0.5299466252326965,0.04262095219737603,0.07758697867393494,0.00034386865445412695
0,scaled,"[-5, 5]",5.0,1,4,np_fixed,Vanilla NP,0.3,0.5659927129745483,0.048206901725158485,0.07984250038862228,0.0003506239445414394
0,scaled,"[-5, 5]",5.0,1,4,wp,WP,0.225,0.4189974069595337,0.028833588936928816,0.06574652343988419,0.0003105297510046512
0,scaled,"[-5, 5]",5.0,1,5,np,IS-NP,0.15,0.6178125739097595,0.03995633586334103,0.011681100353598595,3.3110252843471244e-05
0,scaled,"[-5, 5]",5.0,1,5,np_fan_in,Fan-in NP,0.1,0.2586185336112976,0.018330971180451645,0.09541355818510056,0.0004115446063224226
0,scaled,"[-5, 5]",5.0,1,5,np_fixed,Vanilla NP,0.3,0.16414786875247955,0.00972759785351324,0.0941821038722992,0.00048107843031175435
0,scaled,"[-5, 5]",5.0,1,5,wp,WP,0.225,0.03995578736066818,0.0028917135751423,0.0890558585524559,0.0003883413737639785
0,scaled,"[-5, 5]",5.0,1,6,np,IS-NP,0.15,0.9411728382110596,0.1619001228151319,0.012804798781871796,5.703615534002893e-05
0,scaled,"[-5, 5]",5.0,1,6,np_fan_in,Fan-in NP,0.1,0.7492837309837341,0.06214899749875258,0.1128634363412857,0.0003885059559252113
0,scaled,"[-5, 5]",5.0,1,6,np_fixed,Vanilla NP,0.3,0.7766602635383606,0.07425286431061977,0.11827511340379715,0.0004986049607396126
0,scaled,"[-5, 5]",5.0,1,6,wp,WP,0.225,0.7437009215354919,0.06998212639749303,0.09026563912630081,0.00041674106614664197
0,scaled,"[-5, 5]",5.0,1,7,np,IS-NP,0.15,0.6493490934371948,0.05117398309903744,0.00994741078466177,4.002439891337417e-05
0,scaled,"[-5, 5]",5.0,1,7,np_fan_in,Fan-in NP,0.1,0.4296122193336487,0.029289087866224386,0.09418709576129913,0.00034499928005971014
0,scaled,"[-5, 5]",5.0,1,7,np_fixed,Vanilla NP,0.3,0.38131994009017944,0.0233186904356747,0.08928070217370987,0.0003306312137283385
0,scaled,"[-5, 5]",5.0,1,7,wp,WP,0.225,0.252538800239563,0.019399016656097955,0.07222332060337067,0.0003422285371925682
0,scaled,"[-5, 5]",5.0,120,0,np,IS-NP,0.15,0.9177128076553345,0.19594999498537316,0.004230809397995472,3.897823262377642e-05
0,scaled,"[-5, 5]",5.0,120,0,np_fan_in,Fan-in NP,0.1,0.7424536347389221,0.06887568523913311,0.036631349474191666,0.00015690572035964578
0,scaled,"[-5, 5]",5.0,120,0,np_fixed,Vanilla NP,0.3,0.7603981494903564,0.07403236802250225,0.038848236203193665,0.00016360805602744222
0,scaled,"[-5, 5]",5.0,120,0,wp,WP,0.225,0.5955260396003723,0.05208363677472031,0.04990333318710327,0.00025377096608281136
0,scaled,"[-5, 5]",5.0,120,1,np,IS-NP,0.15,0.49941158294677734,0.0505318157003785,0.00728100398555398,7.332550012506545e-05
0,scaled,"[-5, 5]",5.0,120,1,np_fan_in,Fan-in NP,0.1,0.21329960227012634,0.009126875734121615,0.06301142275333405,0.0003462537715677172
0,scaled,"[-5, 5]",5.0,120,1,np_fixed,Vanilla NP,0.3,0.2233899086713791,0.005586532717764688,0.06768818199634552,0.00022955161693971604
0,scaled,"[-5, 5]",5.0,120,1,wp,WP,0.225,0.31342053413391113,0.01953091050503038,0.06545069068670273,0.00032134767388924956
0,scaled,"[-5, 5]",5.0,120,2,np,IS-NP,0.15,0.8508108854293823,0.1096534640708948,0.006575246341526508,3.338308306410909e-05
0,scaled,"[-5, 5]",5.0,120,2,np_fan_in,Fan-in NP,0.1,0.3159521520137787,0.014592914285700923,0.06086577847599983,0.00022017245646566153
0,scaled,"[-5, 5]",5.0,120,2,np_fixed,Vanilla NP,0.3,0.6418976783752441,0.04706472310548027,0.06001481041312218,0.00023633704404346645
0,scaled,"[-5, 5]",5.0,120,2,wp,WP,0.225,0.3254454731941223,0.028241381638508756,0.062188517302274704,0.000367988453945145
0,scaled,"[-5, 5]",5.0,120,3,np,IS-NP,0.15,0.5863963961601257,0.06148924776375679,0.005825435742735863,4.619679748429917e-05
0,scaled,"[-5, 5]",5.0,120,3,np_fan_in,Fan-in NP,0.1,0.4337455630302429,0.030206273387011606,0.05476510897278786,0.00023133770446293056
0,scaled,"[-5, 5]",5.0,120,3,np_fixed,Vanilla NP,0.3,0.2382403016090393,0.017372595099247216,0.05340811610221863,0.0002318590704817325
0,scaled,"[-5, 5]",5.0,120,3,wp,WP,0.225,0.2739100158214569,0.017783253931702346,0.06231774762272835,0.00030348473228514194
0,scaled,"[-5, 5]",5.0,120,4,np,IS-NP,0.15,0.9068544507026672,0.16585759413913667,0.005870796740055084,4.530905789579265e-05
0,scaled,"[-5, 5]",5.0,120,4,np_fan_in,Fan-in NP,0.1,0.7473547458648682,0.06443486519250048,0.04785733297467232,0.0001795116113498807
0,scaled,"[-5, 5]",5.0,120,4,np_fixed,Vanilla NP,0.3,0.6771981716156006,0.051558724684097494,0.05006058141589165,0.00018528194050304592
0,scaled,"[-5, 5]",5.0,120,4,wp,WP,0.225,0.5650290250778198,0.047125898264615294,0.05835721641778946,0.00035362798371352255
0,scaled,"[-5, 5]",5.0,120,5,np,IS-NP,0.15,0.5024158954620361,0.05327816745169305,0.006052826065570116,5.0261201977264136e-05
0,scaled,"[-5, 5]",5.0,120,5,np_fan_in,Fan-in NP,0.1,0.2234872579574585,0.01396012210752815,0.04603477567434311,0.00018454839300829917
0,scaled,"[-5, 5]",5.0,120,5,np_fixed,Vanilla NP,0.3,0.19837772846221924,0.012744926139381127,0.044234659522771835,0.00020422150555532426
0,scaled,"[-5, 5]",5.0,120,5,wp,WP,0.225,0.19022712111473083,0.01538690399005039,0.06593691557645798,0.0003149940457660705
0,scaled,"[-5, 5]",5.0,120,6,np,IS-NP,0.15,0.6958068013191223,0.05455612111378135,0.005439145490527153,4.95429958391469e-05
0,scaled,"[-5, 5]",5.0,120,6,np_fan_in,Fan-in NP,0.1,0.5261626243591309,0.029751405164036744,0.05003388971090317,0.00016444605716969818
0,scaled,"[-5, 5]",5.0,120,6,np_fixed,Vanilla NP,0.3,0.5805269479751587,0.04489055076192017,0.050750941038131714,0.0002630430390127003
0,scaled,"[-5, 5]",5.0,120,6,wp,WP,0.225,0.26637789607048035,0.016597246738820105,0.05569174513220787,0.0002800319343805313
0,scaled,"[-5, 5]",5.0,120,7,np,IS-NP,0.15,0.9499337077140808,0.25151129749817,0.004643979482352734,4.1892752051353455e-05
0,scaled,"[-5, 5]",5.0,120,7,np_fan_in,Fan-in NP,0.1,0.7580915093421936,0.07822694458057716,0.03883713111281395,0.00020124248112551868
0,scaled,"[-5, 5]",5.0,120,7,np_fixed,Vanilla NP,0.3,0.8546966314315796,0.0778745313273248,0.040685489773750305,9.484989277552813e-05
0,scaled,"[-5, 5]",5.0,120,7,wp,WP,0.225,0.7656735777854919,0.07648822469194935,0.04907846823334694,0.0002264609793201089
0,scaled,"[-5, 5]",5.0,240,0,np,IS-NP,0.15,0.925413966178894,0.18301158644987367,0.004366275854408741,4.3131982238264754e-05
0,scaled,"[-5, 5]",5.0,240,0,np_fan_in,Fan-in NP,0.1,0.7574262619018555,0.07974560762086184,0.03279164433479309,0.0001709756616037339
0,scaled,"[-5, 5]",5.0,240,0,np_fixed,Vanilla NP,0.3,0.8447920680046082,0.09951538269439576,0.03728979080915451,0.00015850817726459354
0,scaled,"[-5, 5]",5.0,240,0,wp,WP,0.225,0.5846973061561584,0.05283180481928866,0.051757361739873886,0.00031648363801650703
0,scaled,"[-5, 5]",5.0,240,1,np,IS-NP,0.15,0.6890122890472412,0.06376905777724459,0.006902494002133608,6.269616278586909e-05
0,scaled,"[-5, 5]",5.0,240,1,np_fan_in,Fan-in NP,0.1,0.40932342410087585,0.023815239160588437,0.06326712667942047,0.000303344102576375
0,scaled,"[-5, 5]",5.0,240,1,np_fixed,Vanilla NP,0.3,0.618444561958313,0.039989327613147906,0.0592384934425354,0.00018932914827018976
0,scaled,"[-5, 5]",5.0,240,1,wp,WP,0.225,0.4199869632720947,0.02913840610999614,0.07033147662878036,0.00033142935717478395
0,scaled,"[-5, 5]",5.0,240,2,np,IS-NP,0.15,0.9019589424133301,0.13404989696961517,0.007426896132528782,3.9366670534946024e-05
0,scaled,"[-5, 5]",5.0,240,2,np_fan_in,Fan-in NP,0.1,0.5807129740715027,0.04170139127430351,0.060137663036584854,0.0002620392479002476
0,scaled,"[-5, 5]",5.0,240,2,np_fixed,Vanilla NP,0.3,0.4887779653072357,0.036639911185920936,0.05939197912812233,0.00031657045474275947
0,scaled,"[-5, 5]",5.0,240,2,wp,WP,0.225,0.48710909485816956,0.03392573257976134,0.06807105243206024,0.0003538138698786497
0,scaled,"[-5, 5]",5.0,240,3,np,IS-NP,0.15,0.6873518228530884,0.07404457625671057,0.006069691386073828,4.2519954149611294e-05
0,scaled,"[-5, 5]",5.0,240,3,np_fan_in,Fan-in NP,0.1,0.5446485280990601,0.04382348477350509,0.047808386385440826,0.00022180919768288732
0,scaled,"[-5, 5]",5.0,240,3,np_fixed,Vanilla NP,0.3,0.4744088053703308,0.03322622619816684,0.04568254575133324,0.00016855915600899607
0,scaled,"[-5, 5]",5.0,240,3,wp,WP,0.225,0.4335907995700836,0.02913129818419596,0.06411983072757721,0.00030975101981312037
0,scaled,"[-5, 5]",5.0,240,4,np,IS-NP,0.15,0.9153398871421814,0.1680948086247857,0.005825534928590059,4.599363819579594e-05
0,scaled,"[-5, 5]",5.0,240,4,np_fan_in,Fan-in NP,0.1,0.7882241010665894,0.07015758028113245,0.04816868528723717,0.00016550614964216948
0,scaled,"[-5, 5]",5.0,240,4,np_fixed,Vanilla NP,0.3,0.7417017817497253,0.06817172002204946,0.04841233044862747,0.00021706234838347882
0,scaled,"[-5, 5]",5.0,240,4,wp,WP,0.225,0.49953731894493103,0.04109996491529936,0.06049993261694908,0.00038442970253527164
0,scaled,"[-5, 5]",5.0,240,5,np,IS-NP,0.15,0.667546272277832,0.07663622988572266,0.006509896367788315,5.098129258840345e-05
0,scaled,"[-5, 5]",5.0,240,5,np_fan_in,Fan-in NP,0.1,0.24448178708553314,0.015461013716170176,0.04528440907597542,0.00018222576181869954
0,scaled,"[-5, 5]",5.0,240,5,np_fixed,Vanilla NP,0.3,0.4185323417186737,0.029291909012378405,0.04596612975001335,0.00021571827528532594
0,scaled,"[-5, 5]",5.0,240,5,wp,WP,0.225,0.2737642228603363,0.019430555733803583,0.06582831591367722,0.0002887175069190562
0,scaled,"[-5, 5]",5.0,240,6,np,IS-NP,0.15,0.832299530506134,0.09983432328238753,0.0051421415992081165,3.543651837389916e-05
0,scaled,"[-5, 5]",5.0,240,6,np_fan_in,Fan-in NP,0.1,0.4214629828929901,0.029181864535591254,0.04175588861107826,0.00018970054225064814
0,scaled,"[-5, 5]",5.0,240,6,np_fixed,Vanilla NP,0.3,0.5931928157806396,0.04156045624476974,0.04244818910956383,0.00016302465519402176
0,scaled,"[-5, 5]",5.0,240,6,wp,WP,0.225,0.26584258675575256,0.018382561252171095,0.05794970318675041,0.0003667005221359432
0,scaled,"[-5, 5]",5.0,240,7,np,IS-NP,0.15,0.9390618801116943,0.22117578388036538,0.004854920785874128,4.357570651336573e-05
0,scaled,"[-5, 5]",5.0,240,7,np_fan_in,Fan-in NP,0.1,0.7965824007987976,0.0843322155449035,0.0413658544421196,0.00018173018179368228
0,scaled,"[-5, 5]",5.0,240,7,np_fixed,Vanilla NP,0.3,0.8252026438713074,0.09349097531327667,0.03882395103573799,0.00017014285549521446
0,scaled,"[-5, 5]",5.0,240,7,wp,WP,0.225,0.7109569907188416,0.07289609994453107,0.05535917729139328,0.0003078713780269027
1,base,"[-1, 1]",1.0,1,0,np,IS-NP,0.15,0.8980254530906677,0.1092961606074823,0.014854260720312595,6.283957191044465e-05
1,base,"[-1, 1]",1.0,1,0,np_fan_in,Fan-in NP,0.1,0.9307642579078674,0.13874594476607552,0.014128047972917557,5.159657303011045e-05
1,base,"[-1, 1]",1.0,1,0,np_fixed,Vanilla NP,0.3,0.9150715470314026,0.12020179481890712,0.01393740251660347,5.346474063117057e-05
1,base,"[-1, 1]",1.0,1,0,wp,WP,0.225,0.6886017918586731,0.05874522496809125,0.10487424582242966,0.0004905274254269898
1,base,"[-1, 1]",1.0,1,1,np,IS-NP,0.15,0.8833127021789551,0.09704736298929978,0.01301929634064436,4.448930485523306e-05
1,base,"[-1, 1]",1.0,1,1,np_fan_in,Fan-in NP,0.1,0.8298459053039551,0.08279560395943311,0.012003234587609768,5.83775581617374e-05
1,base,"[-1, 1]",1.0,1,1,np_fixed,Vanilla NP,0.3,0.7443908452987671,0.08274181067633132,0.011814108118414879,8.702712511876598e-05
1,base,"[-1, 1]",1.0,1,1,wp,WP,0.225,0.5503453612327576,0.04162006851881112,0.08769078552722931,0.00035825485247187316
1,base,"[-1, 1]",1.0,1,2,np,IS-NP,0.15,0.9530667066574097,0.1718641681674247,0.017355065792798996,5.994044477120042e-05
1,base,"[-1, 1]",1.0,1,2,np_fan_in,Fan-in NP,0.1,0.9559937119483948,0.1669382963057918,0.015905097126960754,4.2969462811015546e-05
1,base,"[-1, 1]",1.0,1,2,np_fixed,Vanilla NP,0.3,0.9313081502914429,0.14168144576469785,0.015781661495566368,5.5647706176387146e-05
1,base,"[-1, 1]",1.0,1,2,wp,WP,0.225,0.645396888256073,0.06433396218538595,0.11396608501672745,0.0006257517379708588
1,base,"[-1, 1]",1.0,1,3,np,IS-NP,0.15,0.9912673234939575,0.3554500068906539,0.006832089275121689,2.2661382899968885e-05
1,base,"[-1, 1]",1.0,1,3,np_fan_in,Fan-in NP,0.1,0.9912704229354858,0.3567370132349121,0.007104542572051287,2.1275493054417893e-05
1,base,"[-1, 1]",1.0,1,3,np_fixed,Vanilla NP,0.3,0.9920971989631653,0.3503804043114845,0.007359779439866543,1.9538672859198414e-05
1,base,"[-1, 1]",1.0,1,3,wp,WP,0.225,0.9015146493911743,0.1487039622673071,0.054916590452194214,0.00030437117675319314
1,base,"[-1, 1]",1.0,1,4,np,IS-NP,0.15,0.04764999449253082,0.014073262804110224,0.008039779961109161,4.633992284652777e-05
1,base,"[-1, 1]",1.0,1,4,np_fan_in,Fan-in NP,0.1,0.3424290716648102,0.0340379141329322,0.007094087544828653,2.126812978531234e-05
1,base,"[-1, 1]",1.0,1,4,np_fixed,Vanilla NP,0.3,0.10272587090730667,0.01896459995029242,0.006931709591299295,1.8663644368643872e-05
1,base,"[-1, 1]",1.0,1,4,wp,WP,0.225,0.22818993031978607,0.017128189401410053,0.05931440368294716,0.00023016308841761202
1,base,"[-1, 1]",1.0,1,5,np,IS-NP,0.15,0.9683041572570801,0.20472533942665905,0.009751342236995697,3.8150017644511536e-05
1,base,"[-1, 1]",1.0,1,5,np_fan_in,Fan-in NP,0.1,0.9653109312057495,0.22327955206716676,0.01059216633439064,4.4199128751643e-05
1,base,"[-1, 1]",1.0,1,5,np_fixed,Vanilla NP,0.3,0.9816758036613464,0.2609598965093028,0.010789397172629833,6.501410825876519e-05
1,base,"[-1, 1]",1.0,1,5,wp,WP,0.225,0.7608540058135986,0.08030488147002567,0.07782076299190521,0.00037577698822133243
1,base,"[-1, 1]",1.0,1,6,np,IS-NP,0.15,0.8998239636421204,0.10006452064881159,0.007807636167854071,5.2893461543135345e-05
1,base,"[-1, 1]",1.0,1,6,np_fan_in,Fan-in NP,0.1,0.8746652007102966,0.08129513915046119,0.007945062592625618,3.582063436624594e-05
1,base,"[-1, 1]",1.0,1,6,np_fixed,Vanilla NP,0.3,0.8287001252174377,0.07010192326730855,0.0076391068287193775,3.5725486668525264e-05
1,base,"[-1, 1]",1.0,1,6,wp,WP,0.225,0.26101914048194885,0.015974718126866114,0.06454475224018097,0.00026972973137162626
1,base,"[-1, 1]",1.0,1,7,np,IS-NP,0.15,0.1885351836681366,0.008997244342754129,0.010365696623921394,5.116402098792605e-05
1,base,"[-1, 1]",1.0,1,7,np_fan_in,Fan-in NP,0.1,0.11476141214370728,0.005880908729401805,0.008760172873735428,5.089108890388161e-05
1,base,"[-1, 1]",1.0,1,7,np_fixed,Vanilla NP,0.3,-0.09088978916406631,-0.004151417189495988,0.008993151597678661,3.660432048491202e-05
1,base,"[-1, 1]",1.0,1,7,wp,WP,0.225,0.07118304818868637,0.004848702562139806,0.0705629363656044,0.00033645553048700094
1,base,"[-1, 1]",1.0,120,0,np,IS-NP,0.15,0.8239458203315735,0.1117725289982142,0.0072846729308366776,4.2154752009082586e-05
1,base,"[-1, 1]",1.0,120,0,np_fan_in,Fan-in NP,0.1,0.7985498309135437,0.10511966958365519,0.007296389900147915,4.750609150505625e-05
1,base,"[-1, 1]",1.0,120,0,np_fixed,Vanilla NP,0.3,0.8492996096611023,0.0907670681248419,0.007609447464346886,3.685005503939465e-05
1,base,"[-1, 1]",1.0,120,0,wp,WP,0.225,0.3936552107334137,0.026542067070840857,0.06620900332927704,0.00028104340890422463
1,base,"[-1, 1]",1.0,120,1,np,IS-NP,0.15,0.5804523825645447,0.05578227848745883,0.006213941145688295,3.668357749120332e-05
1,base,"[-1, 1]",1.0,120,1,np_fan_in,Fan-in NP,0.1,0.46971407532691956,0.04130916276359737,0.0065119629725813866,4.5334556489251554e-05
1,base,"[-1, 1]",1.0,120,1,np_fixed,Vanilla NP,0.3,0.39177754521369934,0.03255597989870391,0.006056580226868391,5.146267722011544e-05
1,base,"[-1, 1]",1.0,120,1,wp,WP,0.225,0.09357751160860062,0.00901989574728456,0.06109203025698662,0.00034915321157313883
1,base,"[-1, 1]",1.0,120,2,np,IS-NP,0.15,0.699079692363739,0.05710667732297831,0.009694205597043037,4.475052992347628e-05
1,base,"[-1, 1]",1.0,120,2,np_fan_in,Fan-in NP,0.1,0.7721577882766724,0.06170752365305816,0.009101648814976215,2.9774797440040857e-05
1,base,"[-1, 1]",1.0,120,2,np_fixed,Vanilla NP,0.3,0.7312846183776855,0.05831044972849971,0.009303859435021877,3.7280027754604816e-05
1,base,"[-1, 1]",1.0,120,2,wp,WP,0.225,0.1144966334104538,0.003959665430738823,0.07567371428012848,0.0003178940969519317
1,base,"[-1, 1]",1.0,120,3,np,IS-NP,0.15,0.9684986472129822,0.22684799463798602,0.00602972274646163,4.557279316941276e-05
1,base,"[-1, 1]",1.0,120,3,np_fan_in,Fan-in NP,0.1,0.9526326060295105,0.18636155076674185,0.00652303034439683,2.5944744265871122e-05
1,base,"[-1, 1]",1.0,120,3,np_fixed,Vanilla NP,0.3,0.9617489576339722,0.19599641432384185,0.006412280723452568,2.78592633549124e-05
1,base,"[-1, 1]",1.0,120,3,wp,WP,0.225,0.8258012533187866,0.08601039922020087,0.056583140045404434,0.0002716379822231829
1,base,"[-1, 1]",1.0,120,4,np,IS-NP,0.15,0.5988575220108032,0.055369205653429766,0.005469321273267269,8.351067663170397e-05
1,base,"[-1, 1]",1.0,120,4,np_fan_in,Fan-in NP,0.1,0.8975566625595093,0.09946956843632507,0.005127855110913515,2.9502563847927377e-05
1,base,"[-1, 1]",1.0,120,4,np_fixed,Vanilla NP,0.3,0.7783982157707214,0.07167499462617949,0.005247817374765873,5.182868699193932e-05
1,base,"[-1, 1]",1.0,120,4,wp,WP,0.225,0.36756107211112976,0.0297443363192239,0.04933486878871918,0.00029254311812110245
1,base,"[-1, 1]",1.0,120,5,np,IS-NP,0.15,0.9413576722145081,0.18885881737054053,0.006150896195322275,3.854147144011222e-05
1,base,"[-1, 1]",1.0,120,5,np_fan_in,Fan-in NP,0.1,0.9705953001976013,0.22339350331070212,0.006636129226535559,5.5156466260086745e-05
1,base,"[-1, 1]",1.0,120,5,np_fixed,Vanilla NP,0.3,0.9578842520713806,0.19673902634725285,0.006115303374826908,2.8409456717781723e-05
1,base,"[-1, 1]",1.0,120,5,wp,WP,0.225,0.6434193253517151,0.05723328302766883,0.05808097869157791,0.0002588571223895997
1,base,"[-1, 1]",1.0,120,6,np,IS-NP,0.15,0.8734186291694641,0.09877997738464425,0.00512414425611496,2.101409700117074e-05
1,base,"[-1, 1]",1.0,120,6,np_fan_in,Fan-in NP,0.1,0.5613442063331604,0.050907540628880574,0.005166112445294857,6.205002136994153e-05
1,base,"[-1, 1]",1.0,120,6,np_fixed,Vanilla NP,0.3,0.8874848484992981,0.08383735855071185,0.005416066385805607,1.90578393812757e-05
1,base,"[-1, 1]",1.0,120,6,wp,WP,0.225,0.29183414578437805,0.018818298634626748,0.05490066856145859,0.0002603427565190941
1,base,"[-1, 1]",1.0,120,7,np,IS-NP,0.15,0.9544551968574524,0.17884967391000828,0.006517247296869755,2.9366414310061373e-05
1,base,"[-1, 1]",1.0,120,7,np_fan_in,Fan-in NP,0.1,0.949196457862854,0.1574463110397725,0.006314676254987717,3.8744645280530676e-05
1,base,"[-1, 1]",1.0,120,7,np_fixed,Vanilla NP,0.3,0.9339046478271484,0.16173029096098618,0.006506721023470163,4.4035732571501285e-05
1,base,"[-1, 1]",1.0,120,7,wp,WP,0.225,0.511300802230835,0.03985387044704112,0.0586281344294548,0.0003225916298106313
1,base,"[-1, 1]",1.0,240,0,np,IS-NP,0.15,0.9770363569259644,0.3090459366115586,0.00532406335696578,3.612351429183036e-05
1,base,"[-1, 1]",1.0,240,0,np_fan_in,Fan-in NP,0.1,0.9859268069267273,0.3121173264293854,0.005781970918178558,2.2906388039700687e-05
1,base,"[-1, 1]",1.0,240,0,np_fixed,Vanilla NP,0.3,0.9592376947402954,0.2543027388698344,0.005703880917280912,9.220527135767043e-05
1,base,"[-1, 1]",1.0,240,0,wp,WP,0.225,0.7737333178520203,0.0826147051386215,0.05977350473403931,0.00031843301258049905
1,base,"[-1, 1]",1.0,240,1,np,IS-NP,0.15,0.9468529224395752,0.16858849593724395,0.00538222212344408,2.9420560167636722e-05
